config,size,metric,variant,protocol,n_seed_pairs,reference_mean,candidate_mean,mean_delta,delta_ci95_low,delta_ci95_high,cohen_dz,wilcoxon_p_descriptive,source_paths
degree_capped_bipartite,medium,auprc,hi-medium,early_to_late_transfer,10,0.0424178391918162,0.011862314622295818,-0.030555524569520376,-0.03696591368581042,-0.02351979024159131,-2.6188535409383413,0.001953125,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,auprc,hi-medium,late_window_holdout,10,0.049982507830273484,0.01274030065388097,-0.03724220717639252,-0.042929534359115756,-0.031361278252447125,-3.7747164943475067,0.001953125,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_late_window_holdout.json
degree_capped_bipartite,medium,auprc,li-medium,early_to_late_transfer,10,0.010299842748053664,0.003159496361521801,-0.007140346386531863,-0.0092070695752941,-0.005131041440182025,-2.051964396196357,0.001953125,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,auprc,li-medium,late_window_holdout,10,0.011053704388689169,0.0025621403206632456,-0.008491564068025922,-0.010360338777227165,-0.0067153948082688646,-2.683413564465184,0.001953125,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_late_window_holdout.json
degree_capped_bipartite,medium,auroc,hi-medium,early_to_late_transfer,10,0.9169858698766646,0.8758815555137908,-0.04110431436287395,-0.04741761946142425,-0.03445903922465095,-3.7245607611247045,0.001953125,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,auroc,hi-medium,late_window_holdout,10,0.921189740755193,0.8803473803758077,-0.04084236037938528,-0.04583882925763728,-0.0357481928462475,-4.73898723809943,0.001953125,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_late_window_holdout.json
degree_capped_bipartite,medium,auroc,li-medium,early_to_late_transfer,10,0.8792822324060616,0.8621447967532945,-0.017137435652767243,-0.05678284161021702,0.017063454193880005,-0.27413888495057537,0.232421875,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,auroc,li-medium,late_window_holdout,10,0.8664995543409933,0.8859601461546456,0.01946059181365234,-0.013871134357449433,0.0559185569080255,0.33359675359067814,1.0,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_late_window_holdout.json
degree_capped_bipartite,medium,f1,hi-medium,early_to_late_transfer,10,0.01102126085037156,0.019511676116201845,0.008490415265830284,0.001119913802346994,0.01571845054574231,0.6808533546507348,0.064453125,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,f1,hi-medium,late_window_holdout,10,0.012684024766500815,0.02214753631636749,0.009463511549866674,0.003960306617099296,0.015106349627242709,0.9839640917032029,0.009765625,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_late_window_holdout.json
degree_capped_bipartite,medium,f1,li-medium,early_to_late_transfer,10,0.0034560734008245906,0.007499911689169472,0.004043838288344882,0.0021936994697841676,0.005946996681370269,1.2504149257343204,0.00390625,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_early_to_late_transfer.json
degree_capped_bipartite,medium,f1,li-medium,late_window_holdout,10,0.005195261723613544,0.006685054192990793,0.001489792469377249,-0.0004094819133755371,0.003154620810296232,0.4888092078720009,0.16015625,results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json;results/v27_imported/imported_json/V27_li-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_li-medium_degree_capped_bipartite_seed9_late_window_holdout.json
