version,variant,size,regime,protocol,config,seed,f1,precision,recall,balanced_accuracy,auroc,auprc,runtime_seconds,positive_rate,positive_count,test_count,actual_backend,source_path
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,3,0.005014733458344495,0.002515678193872066,0.7589189189189189,0.7788918544922837,0.8004848285999393,0.0022370813269905502,45.434,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed3.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,4,0.0042503515273609105,0.002130914016159918,0.7891891891891892,0.7710850544232654,0.8165170102304041,0.003130178054706973,45.398,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed4.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,3,0.04229074889867841,0.11428571428571428,0.025945945945945945,0.5129057708571902,0.812266566830219,0.01801893718452666,7.087,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed3.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,4,0.02030456852791878,0.16666666666666666,0.010810810810810811,0.5053873403205176,0.8504437493780974,0.019692616507460788,7.091,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed4.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,3,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.53,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed3.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,4,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.266,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_3_4_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed4.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,5,0.004138976583126241,0.002075450508820125,0.7203898050974513,0.7488997464198339,0.7638243021020781,0.0017042549579875071,35.763,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed5.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,6,0.005342538938889574,0.0026817710298000755,0.6821589205397302,0.7595675624298637,0.8017028834303704,0.0023555740372436,35.991,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed6.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,5,0.005751258087706686,0.07017543859649122,0.0029985007496251873,0.5014864847104995,0.8399867970798159,0.012519577584009652,7.543,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed5.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,6,0.0084985835694051,0.07692307692307693,0.004497751124437781,0.5022315335276804,0.835782858998873,0.01162609897572608,9.736,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed6.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,5,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,10.001,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed5.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,6,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,10.634,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed6.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,5,0.005000121530731649,0.0025081165438154028,0.7783783783783784,0.7857311706399601,0.8174334642905514,0.0022119301229217483,46.848,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed5.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,6,0.003392318425622885,0.0016995132337568222,0.8594594594594595,0.7610068951011297,0.8040594343245792,0.001851196179121248,43.887,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed6.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,5,0.008333333333333333,0.11428571428571428,0.004324324324324324,0.5021509618095317,0.8558354596914737,0.02007099863416877,9.476,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed5.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,6,0.021505376344086023,0.11224489795918367,0.011891891891891892,0.5059145126982412,0.8371629348595496,0.0136161527025379,7.216,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed6.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,5,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,12.437,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed5.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,6,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.313,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_5_6_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed6.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,7,0.004144950974063479,0.0020787564719754095,0.6859070464767616,0.7371545877502675,0.7797724370312276,0.0016149162385929127,36.939,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed7.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,8,0.003962426660250025,0.0019871747157392807,0.6604197901049476,0.7236377938578484,0.7404414117407874,0.0015087995900028817,36.592,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed8.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,7,0.0014652014652014652,0.03225806451612903,0.0007496251874062968,0.5003675867459788,0.8372842390307047,0.012986802466634733,7.285,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed7.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,8,0.011635423400129283,0.04225352112676056,0.006746626686656672,0.5033241775788023,0.83010495360736,0.01209818968851308,7.36,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed8.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,7,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,9.957,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed7.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,8,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,10.199,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed8.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,7,0.005950820002824118,0.0029893548566883015,0.6378378378378379,0.7478230547394531,0.8216291581797386,0.004136027778575296,47.072,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed7.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,8,0.003220216949259825,0.0016130598397641048,0.88,0.7579700625413239,0.7591047627473342,0.00133527896662009,44.514,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed8.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,7,0.044762757385854966,0.13020833333333334,0.02702702702702703,0.5134531761299882,0.8409109673520954,0.019819608660839184,7.244,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed7.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,8,0.018604651162790697,0.06666666666666667,0.010810810810810811,0.5053548231677194,0.8398771578133591,0.01517826583996584,7.235,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed8.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,7,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.509,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed7.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,8,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.59,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_7_8_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed8.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,10,0.004325973973651344,0.0021702770577207795,0.643928035982009,0.7268374187302569,0.7685469054660007,0.0016224788750310063,35.624,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed10.json
V26,li-small,small,li,early_to_late_transfer,graphsage_edge_minibatch_h32,9,0.00453628349740687,0.0022749909453096706,0.7533733133433284,0.7705257062125579,0.7873658068626006,0.0016630219287569158,35.675,0.0006422060306708742,1334,2077215,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed9.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,10,0.0086687306501548,0.02491103202846975,0.005247376311844078,0.5025576920800391,0.8295156301142125,0.00916046329963091,14.405,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed10.json
V26,li-small,small,li,early_to_late_transfer,hist_gradient_boosting_edge_features,9,0.0058309037900874635,0.10526315789473684,0.0029985007496251873,0.5014910610807249,0.8443056237923503,0.018131757586176914,7.101,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__hist_gradient_boosting_edge_features__seed9.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,10,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,10.319,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed10.json
V26,li-small,small,li,early_to_late_transfer,logistic_regression_edge_features,9,0.00466238223654257,0.002338018150924011,0.7983508245877061,0.7897161032101435,0.8433197709816929,0.003917078848165412,9.727,0.0006422060306708742,1334,2077215,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__early_to_late_transfer__logistic_regression_edge_features__seed9.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,10,0.0047380235945933035,0.0023795245748278924,0.5362162162162162,0.6929757813613047,0.6882053134980655,0.0015256406614392506,43.54,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed10.json
V26,li-small,small,li,late_window_holdout,graphsage_edge_minibatch_h32,9,0.003415986078245417,0.0017116375203862489,0.8021621621621622,0.7447237970582035,0.7572283316386331,0.001371727379964871,45.657,0.0006679616698319625,925,1384810,cuda:0,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__graphsage_edge_minibatch_h32__seed9.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,10,0.02018348623853211,0.06666666666666667,0.011891891891891892,0.5058903054844914,0.8458302419090635,0.017133331449206354,7.009,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed10.json
V26,li-small,small,li,late_window_holdout,hist_gradient_boosting_edge_features,9,0.006329113924050633,0.13043478260869565,0.003243243243243243,0.5016143955876665,0.8418661330338242,0.016415411370399778,6.983,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__hist_gradient_boosting_edge_features__seed9.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,10,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.149,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed10.json
V26,li-small,small,li,late_window_holdout,logistic_regression_edge_features,9,0.004753127722159801,0.002383522358579256,0.8140540540540541,0.793157016151846,0.8501785418234546,0.004048826344092091,11.707,0.0006679616698319625,925,1384810,sklearn_cpu,results/v26_imported/ibm_aml/li-small/V26_IBM_AML_LI_SMALL_SEEDS_9_10_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_li_small__late_window_holdout__logistic_regression_edge_features__seed9.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,10,0.007430045398602331,0.003729328236412354,0.9684738813882802,0.7927127905474941,0.9134286540222804,0.033920188260986944,236.309,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,10,0.008645505762087082,0.004341839022947231,0.9833677880097726,0.8032868348719542,0.9237496832677214,0.046061658248254346,281.895,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed10_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,1,0.007267142937682184,0.003647228419900987,0.9703824132324874,0.7889537160023714,0.9109225432547374,0.04457068648307902,256.686,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,1,0.008874314295556794,0.004457507579659147,0.9719037774854351,0.8046039672617203,0.924934086780353,0.05549675300926075,310.663,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed1_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,2,0.007420393297165263,0.0037245290272971934,0.9641620131476638,0.7911629582604569,0.9140705977684885,0.049748440023334166,257.321,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,2,0.031986848285580086,0.016365256981067774,0.7039090396542004,0.8166077953931775,0.9149646323355431,0.057634285660724795,302.701,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed2_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,3,0.029600408155828064,0.01512511153353765,0.6889799957588181,0.8112793012259724,0.9130315684437307,0.028737772270001228,260.93,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,3,0.025923231776428197,0.013199239260759912,0.7199774478481489,0.8150189123082587,0.9162895448385717,0.0379260262570168,308.073,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed3_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,4,0.0075408722968247025,0.0037850376724440937,0.977380363327914,0.7982601858239411,0.9206242214464371,0.04378619339775056,257.593,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,4,0.00862164153154237,0.004329805098766566,0.983179853411013,0.8027030737177718,0.9243353068729737,0.05749242644318637,307.271,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed4_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,5,0.007781746834283262,0.003906310251729711,0.9845903725171414,0.8064386089051054,0.925031047410843,0.04182900582457165,245.814,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,5,0.00855713402102995,0.004297577941354533,0.9672054125164443,0.7963853445537427,0.9165495619149397,0.035421506509889095,298.624,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed5_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,6,0.007856723522591912,0.003944201997411386,0.978157913338517,0.8062174108819619,0.9241491458816817,0.05471046693427196,244.251,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,6,0.008829766805867098,0.0044348012987723215,0.9829919188122533,0.8071357939423165,0.9262790697516037,0.043884892266483164,289.25,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed6_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,7,0.007756924842379232,0.0038937830706297903,0.9857213543507457,0.8061896324960971,0.9263739191516945,0.04916214920237527,253.254,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,7,0.009000347171164085,0.004521105485468125,0.9719977447848149,0.8071960890381447,0.9277617889280858,0.05466947196017831,316.054,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed7_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,8,0.019852762010521566,0.010068626706171339,0.70262246412667,0.8001729923906917,0.8978692045839671,0.031056813764199078,248.745,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,8,0.008626323139643271,0.0043322785152804235,0.9774478481488442,0.8010459724442933,0.921593413844193,0.05751698523690929,300.618,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed8_late_window_holdout.json
V27,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64,9,0.007705589207837065,0.0038680113368606546,0.9793595815367215,0.8029729545278352,0.9243577968027854,0.046656675757592074,236.383,0.0014783469767193007,14147,9569472,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_early_to_late_transfer.json
V27,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64,9,0.007775134876109208,0.003902925040749819,0.9879721856793836,0.7833281816993978,0.9154403190179449,0.053721072710831985,296.045,0.0016681171124174876,10642,6379648,cuda:0,results/v27_imported/imported_json/V27_hi-medium_edge_aware_graphsage_h64_seed9_late_window_holdout.json
V27,hi-small,small,hi,early_to_late_transfer,edge_aware_graphsage_h64,10,0.01309740720128687,0.006607158652570369,0.7401981904351572,0.7851970814559208,0.802901800494797,0.007513637088754458,31.311,0.0015234617040716665,2321,1523504,cuda:0,results/v27_imported/imported_json/V27_hi-small_edge_aware_graphsage_h64_seed10_early_to_late_transfer.json
V27,hi-small,small,hi,late_window_holdout,edge_aware_graphsage_h64,10,0.011336095971331384,0.005704637712397169,0.8836950473010573,0.8053500170619258,0.864970360431107,0.00728367207114332,44.474,0.001769277195621802,1797,1015669,cuda:0,results/v27_imported/imported_json/V27_hi-small_edge_aware_graphsage_h64_seed10_late_window_holdout.json
V27,hi-small,small,hi,early_to_late_transfer,edge_aware_graphsage_h64,1,0.012951563544268177,0.006529086530788846,0.7931925894011203,0.8045205878329447,0.7658983611975414,0.004646954020086648,31.372,0.0015234617040716665,2321,1523504,cuda:0,results/v27_imported/imported_json/V27_hi-small_edge_aware_graphsage_h64_seed1_early_to_late_transfer.json
V27,hi-small,small,hi,late_window_holdout,edge_aware_graphsage_h64,1,0.01578237539097248,0.007973418073854148,0.765164162493044,0.7982159087908274,0.7912412950236567,0.006970011030455817,51.655,0.001769277195621802,1797,1015669,cuda:0,results/v27_imported/imported_json/V27_hi-small_edge_aware_graphsage_h64_seed1_late_window_holdout.json
