version,variant,size,regime,protocol,config,n,positive_rate_mean,source_paths,auprc_mean,auprc_std,auprc_ci95_low,auprc_ci95_high,auroc_mean,auroc_std,auroc_ci95_low,auroc_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_ci95_low,runtime_seconds_ci95_high,normalized_auprc,auprc_lift_above_prevalence,label
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,10,0.0014783469767193,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed9_early_to_late_transfer.json,0.0244674592799798,0.0036915788323023,0.0222075056227327,0.0264676622240184,0.8019835844180706,0.0042515921559651,0.7994245193271772,0.8044746431598165,0.0094205322214938,0.0057308504256294,0.0059008307825979,0.0129929640284642,0.0047622379552747,0.0029321768358596,0.00296515278851,0.0066220266482744,0.7326853749911643,0.134972433401181,0.6483775712165124,0.8120317028345233,0.7098149241803626,0.0109114331809247,0.7039143355314883,0.7165715860663887,248.12610000000004,11.535628302013825,241.37468,254.93352,16.55055251932617,0.0229891123032605,NoEdge
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,10,0.0014783469767193,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed9_early_to_late_transfer.json,0.0238760056806751,0.0038094027291336,0.0215694747388958,0.0259731604184998,0.7943087727392131,0.0144826124938309,0.785784315687564,0.8028981137170883,0.0096779006714665,0.0062022043483409,0.0060049925391762,0.0135789168153003,0.0048978817210044,0.003181820975907,0.00298092519057,0.0069616222175243,0.7248674630663745,0.141077840345649,0.6359355340354845,0.8042781155015197,0.7078570530842596,0.0120053662723237,0.7011353215085024,0.71523569609779,255.573,19.60667615890057,244.6694375,267.7962475,16.150474859197132,0.0223976587039558,Shuffle
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,10,0.0014783469767193,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed9_early_to_late_transfer.json,0.0186629564257885,0.0032420802255367,0.017151107855983,0.0208527133815721,0.93387614933042,0.0026766619350942,0.9323636316420338,0.9354940171082956,0.0191271707638221,0.0014865787095344,0.0181858882674854,0.0199218711454684,0.0096753977407824,0.000761340697922,0.0091956565659319,0.01007323020804,0.8341132395560896,0.0163559076460983,0.8252914045380647,0.8441719092387079,0.8533813235426997,0.0039858164929656,0.8510836429480885,0.855721311943939,128.15,5.808198114160136,124.61233,131.46025250000005,12.624205764741916,0.0171846094490692,Recent
V28,hi-medium,medium,hi,late_window_holdout,degree_capped_bipartite,10,0.0016681171124174,results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_capped_bipartite_seed9_late_window_holdout.json,0.0127403006538809,0.0113800994429648,0.0064833559109256,0.0200977510668893,0.8803473803758077,0.0099770983574774,0.8744129484197565,0.8859213952724757,0.0221475363163674,0.0080806600620078,0.0176502407991027,0.0272142694846629,0.0112262508036563,0.0041669361885378,0.0088937277458303,0.0138647093098323,0.9414865626761886,0.037590966653446,0.9184826630332644,0.9622065871076864,0.893700702009389,0.0062550060122748,0.8899538086750378,0.8973090824703357,261.8574,16.215952558446205,253.3134075,272.35724250000004,7.637533695351477,0.0110721835414634,DegreeCap
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,10,0.0016681171124174,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_degree_only_seed9_late_window_holdout.json,0.0326194395106207,0.0044511633789972,0.029889345748341,0.0351839169967148,0.8042081175368665,0.0106211771476863,0.7981856711195132,0.8108470452680487,0.0180915743702357,0.0065787722697233,0.0139471377865473,0.0216417587888587,0.009220025878985,0.0033943004700321,0.0071446885861726,0.0110728525469938,0.59599699304642,0.1225109149975618,0.533677880097726,0.677504228528472,0.723212391752701,0.0095337155183027,0.7172813409736585,0.728444671553244,290.36269999999996,10.53113312516749,284.31837,296.55344999999994,19.554645934509733,0.0309513223982032,Degree
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,10,0.0016681171124174,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed9_late_window_holdout.json,0.0298891656152444,0.0056204619410115,0.0264367167958756,0.0329689685974646,0.8101852321028081,0.0134610360655291,0.8020878060694222,0.8179820117662407,0.0147903705308606,0.0071298849527546,0.0105427945502926,0.0188709033058412,0.0075160236677798,0.0036655400820236,0.0053750916361132,0.0096583387367266,0.6572730689719978,0.1423945097948616,0.5751644427739148,0.7423050178537869,0.7220603120738988,0.0116216518997642,0.715052535073166,0.7287276407374266,298.8679,13.727764117129762,291.06329250000005,306.9866575,17.917905998774938,0.0282210485028269,NoEdge
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,10,0.0016681171124174,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed9_late_window_holdout.json,0.0297003823532502,0.0049199788461517,0.0266602395753917,0.0324756096494627,0.806022384908186,0.0095539526065576,0.8004422745739925,0.8115442029100202,0.0135156104219311,0.0074502922688117,0.0092768851784679,0.0179952558980497,0.0068647716837091,0.0038313226919365,0.0046709170669715,0.0091578245491211,0.6839503852659274,0.1520846166155633,0.595112290922759,0.7725824563052057,0.7174642799410932,0.0114105476366683,0.7103924401915536,0.7237024571213626,311.0025,28.10805644196062,296.21079,329.1617,17.80473453102312,0.0280322652408327,Shuffle
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,10,0.0016681171124174,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed9_late_window_holdout.json,0.0289492282206032,0.0070529973980729,0.0252893401226524,0.0333401418104027,0.9332876930584532,0.0029214173713244,0.931480322959399,0.9348938399945996,0.021238093421004,0.0066828614798868,0.0172067998206151,0.0249579817505655,0.0107748820007181,0.0034296799714468,0.0086540664918221,0.0126949335371864,0.8355290358955084,0.0732663655267074,0.796662751362526,0.8832298909979326,0.8420173997946232,0.0080185206159535,0.8370548534457359,0.8463974217017637,153.0965,5.202531077380616,149.90838999999997,156.1284775,17.354433933387977,0.0272811111081857,Recent
V28,hi-small,small,hi,early_to_late_transfer,degree_capped_bipartite,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed9_early_to_late_transfer.json,0.0128494798113685,0.0176865803358378,0.0058696698725269,0.0240992995390255,0.8739283984521895,0.0113514219020085,0.8674077631387521,0.8804650713957434,0.018060635591123,0.0048097268828373,0.0156385833731491,0.0213246100865306,0.0091312058052369,0.0024698922999161,0.0078825117685445,0.010796081161643,0.8869021973287374,0.0359598876673843,0.8656182679879361,0.9073685911245154,0.8658241793522283,0.0103579417879393,0.8598133162003352,0.8720691857585879,27.886000000000003,0.5803010712839783,27.5627975,28.2417075,8.434396333709245,0.0113260181072968,DegreeCap
V28,hi-small,small,hi,early_to_late_transfer,edge_aware_graphsage_h64_degree_only,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_degree_only_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed9_early_to_late_transfer.json,0.0051277610628008,0.0036997114646333,0.0031975276702557,0.0075430836590199,0.6848371582452574,0.0195811867318781,0.6737146674999617,0.696645049867795,0.00940523114624,0.0028753170271236,0.0078991034197103,0.0112167251817365,0.0047486749554101,0.0014741295095095,0.003964304852443,0.0056739773688573,0.572856527358897,0.0847487310515172,0.5248998276604913,0.625894011202068,0.6846178634843372,0.0132117975466772,0.67663767492263,0.6919836741112879,31.612899999999996,1.9009520684821768,30.572899999999997,32.787499999999994,3.36586147790668,0.0036042993587292,Degree
V28,hi-small,small,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed9_early_to_late_transfer.json,0.0038660818912112,0.0011316998139868,0.0033348994244391,0.0046048272672134,0.7077099045849835,0.0410416166123236,0.6830906562870995,0.730704335826021,0.0080564643582534,0.0011623564433257,0.0073913912498573,0.0087467045305615,0.0040556657193624,0.0005918189483147,0.003721198175217,0.0043995258125832,0.6296854803963808,0.0691879424751157,0.5890122791900042,0.668850710900474,0.6931041985500126,0.012224550943339,0.6862488130783101,0.7005256507487092,34.996,2.346483799693112,33.585995,36.35280250000001,2.5376954871124235,0.0023426201871396,NoEdge
V28,hi-small,small,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_shuffled_edge_features_seed9_early_to_late_transfer.json,0.0041224623721326,0.0017969177641787,0.0031699341423056,0.0052557286644039,0.6756518336321026,0.0322637041598257,0.6561786928019879,0.694358321232124,0.0088343411160922,0.0024322347703674,0.0075232233679491,0.0103863755034001,0.0044557663470585,0.001243811507814,0.0037917165768225,0.0052457167184749,0.5886255924170617,0.0853121186492866,0.5395939250323136,0.6414476518741921,0.6846552139189575,0.0166311242921837,0.6747834844447494,0.6943043562252049,32.5197,3.310400548104247,30.721457500000003,34.56351,2.7059835906047462,0.002599000668061,Shuffle
V28,hi-small,small,hi,early_to_late_transfer,gine_light_h64,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_gine_light_h64_seed9_early_to_late_transfer.json,0.0260807710529575,0.0060815454226388,0.0225046079215124,0.0296504507718297,0.844507132772778,0.0503459312088754,0.8119271535824342,0.8713475946546152,0.0111382705887257,0.0032724054855125,0.0092764949114726,0.0130360916197224,0.0056146943313408,0.0016631047971371,0.004652417942988,0.0065803103430579,0.761611374407583,0.0733754138006082,0.7221025420077553,0.8083164584230934,0.7676599644340787,0.0310348022459304,0.7495989533655071,0.7860289878869737,264.46590000000003,0.3148210955800432,264.2867,264.66189999999995,17.11941362441405,0.0245573093488858,GINE
V28,hi-small,small,hi,early_to_late_transfer,recent_window_only_graph,10,0.0015234617040716,results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed10_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed1_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed2_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed3_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed4_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed5_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed6_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed7_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed8_early_to_late_transfer.json;results/v28_imported/imported_json/V28_hi-small_recent_window_only_graph_seed9_early_to_late_transfer.json,0.0049552689564518,0.0023048684092328,0.0038730184717403,0.0064826542389115,0.7790310589166413,0.0219136702309138,0.76657262887205,0.7919311403521471,0.0105192352874369,0.0021107016990139,0.0093359308100828,0.0118376621117525,0.0052966637156654,0.001074275971799,0.004684864155534,0.0059520466324107,0.8132270573028867,0.0762233730629793,0.7669528220594571,0.8557087462300732,0.7841816121759109,0.0128609534518362,0.7769269249870902,0.791981726443199,16.640800000000002,0.987838358347266,16.0991675,17.254217499999996,3.252637689026354,0.0034318072523801,Recent
V28,hi-small,small,hi,late_window_holdout,degree_capped_bipartite,10,0.0017692771956218,results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_capped_bipartite_seed9_late_window_holdout.json,0.0257381864531043,0.0199772431496924,0.014620781423203,0.0376258760016865,0.8867014862207638,0.0148362042577888,0.8776469082853988,0.8950718937692106,0.0266498379743455,0.0114041882310253,0.0204752765651969,0.033723321403478,0.0135776680628851,0.0059367678837753,0.0102686157096165,0.0172313809433742,0.8809126321647189,0.0568442562362867,0.8466889259877574,0.912854757929883,0.8726191532057832,0.010929726026693,0.8659678765889685,0.8789889224931351,39.0615,1.791699333035539,38.370895,40.2321025,14.547288868468565,0.0239689092574825,DegreeCap
V28,hi-small,small,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,10,0.0017692771956218,results/v28_imported/imported_json/V28_hi-small_degree_only_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_degree_only_seed9_late_window_holdout.json,0.0062417365050768,0.004408890018741,0.0044132864827325,0.009161202576844,0.7196720931424038,0.0315932790974203,0.7017093928669795,0.7382690575257667,0.0104962348465418,0.0020279926304645,0.0093684191557032,0.0117521417172579,0.0052970082752598,0.001038457019748,0.0047186439713438,0.0059405180348849,0.6134112409571507,0.0647123008015866,0.5767390094602114,0.6526432943795214,0.6995560000136647,0.0080361777882286,0.6950182008524987,0.7045114336843623,44.5231,1.92522763156291,43.696795,45.8026025,3.527845450403393,0.004472459309455,Degree
V28,hi-small,small,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,10,0.0017692771956218,results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed10_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed1_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed2_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed3_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed4_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed5_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed6_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed7_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed8_late_window_holdout.json;results/v28_imported/imported_json/V28_hi-small_no_edge_features_seed9_late_window_holdout.json,0.0105205340625766,0.0064382392750844,0.006844398355611,0.0143571094908868,0.7140236580558499,0.0345745366478456,0.6932502183398594,0.7337939398329424,0.0122869687179123,0.0042319752375726,0.0099188805880359,0.0148883490660089,0.0062219379369855,0.0021769827039379,0.005004136597936,0.0075297973134513,0.5942125765164162,0.0929179655379999,0.5413452977184197,0.6487479131886478,0.6993114482784079,0.0120650518478186,0.6926833308385036,0.7067264206654285,48.70130000000001,3.4772412452658186,47.3558,50.9997,5.946232782862073,0.0087512568669548,NoEdge
